ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"¡Ocasion! Entre2madrid (653.28. 81.72) pone a su disposición exclusivo piso con mucha luz natural en finca de lujo con conserje, varios ascensores, cámaras de seguridad.,La vivienda se distribuye en recepción, salón comedor con salida a terraza, cocina con tendedero, tres dormitorios todos con ventana al exterior, baño completo y pasillo distribuidor. ,Calefacción central, suelos de parquet, para actualizar. Es una primera planta con altura de cuarto.,Portal sin barreras arquitectónicas, con posibilidad de plaza de garage.,Inmejorable situación, junto a Raimundo Fernández Villaverde y a 5 minutos del Pº de la Castellana. Muy bien comunicado con metro y autobuses.,No deje de llamar para visitarlo, estaremos encantados de ayudarle.",Anuncio actualizado el 11 de abril,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,calefacción central: gas,84963483,Piso,,1,Madrid,Distrito Tetuán," Dulcinea, 4 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Dulcinea, 4","Madrid capital, Madrid",80,,2019-04-12,,390000,1,3,0,0,1,
"¡Se escuchan ofertas! Entre2madrid (653.28. 81.72) ofrece en venta exclusivo piso con mucha luz natural en finca de lujo con conserje, varios ascensores, cámaras de seguridad.,La vivienda se distribuye en recepción, salón comedor con salida a terraza, cocina con tendedero, tres dormitorios todos con ventana al exterior, baño completo y pasillo distribuidor. ,Calefacción central, suelos de parquet, para actualizar.,Portal sin barreras arquitectónicas, con posibilidad de plaza de garage.,Inmejorable situación, junto a Raimundo Fernández Villaverde y a 5 minutos del Pº de la Castellana. Muy bien comunicado con metro y autobuses.,No deje de llamar para visitarlo, estaremos encantados de ayudarle.",Anuncio actualizado el 11 de abril,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,calefacción central: gas,84987747,Piso,,1,Madrid,Distrito Tetuán," Dulcinea, 4 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Dulcinea, 4","Madrid capital, Madrid",80,,2019-04-12,,390000,1,3,0,0,1,
"Impresionante piso de lujo, totalmente reformado y amueblado, decorado por una de las mejores interioristas internacionales. Se han aprovechado los espacios mediante un exquisito diseño. La vivienda cuenta con una superficie de 187 m2 con la siguiente distribución, un amplio hall de entrada, en la cocina encontramos un comedor de diario el mobiliario y los modernos electrodomésticos se integran perfectamente en el conjunto. Su amplio salón comedor es uno de los rincones mas especiales de la vivienda ofreciendo un ambiente de tranquilidad e intimidad. Dos magníficos dormitorios, uno de ellos en suite, un baño completo con un moderno diseño. Situado en una de las mejores zonas de Madrid, a un paso del centro financiero y de los mas importantes comercios.,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 6 de septiembre,1,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,30740985,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",187,,2019-04-12,,1500000,0,2,1,0,1,
"Estate One ofrece estupendo piso reformado con magníficas calidades, todo exterior, y muy bonito decorado. Edificio con jardines y en recinto cerrado. Amueblada de diseño. Hall de entrada amplio, salón-comedor muy luminoso con vistas a árboles. Pasillo muy amplio con armarios. Todos los dormitorios en suite, y el principal con dos vestidores. Cocina muy buena con isla central y cuarto de lavadoras aparte. Calefacción central, y agua individual por gas. El edificio dispone de cuarto de bicicletas. Las plazas de garaje son exteriores dentro del mismo recinto cerrado. Portero.",Anuncio actualizado el 13 de marzo,0,0,4,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,,30905425,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",230,208,2019-04-12,,1400000,0,4,0,0,0,
"ÚNICA INMOBILIARIA ofrece un ático en edificio representativo de 182 m² con terraza de 45 m², orientación SUR,En una zona próxima al PASEO DE LA CASTELLANA, rodeada de las tiendas de moda de la ciudad, presentamos éste ático con muchas posibilidades de reforma. ,La distribución actualmente es de 2 habitaciones y dos baños, una gran cocina que tiene incorporada la zona de oficio y una zona de plancha. ,En el precio se incluye plaza de garaje.,El portal es de grandes dimensiones. La casa permite todas las opciones posibles de reforma, lo que la convertiría en un espacio único por las posibilidades, situación y DIMENSIONES DE LA TERRAZA. Delante no tiene vecinos lo que proporciona privacidad al inmueble., El barrio de Tetuan en Chamartín es uno de los mas demandados de la zona por su entorno tranquilo y con todos los servicios, colegios, zonas de ocio, centro de salud, comercios de todo tipo, y de restauración, así como la cercanía a los centros comerciales mas representativos de la ciudad. El estadio Santiago Bernabéu, zonas verdes, clubs, restaurantes hacen que la zona tenga gran ambiente. ,Las lineas de autobuses en el Paseo de la Castellana y Raimúndo Fernández Villaverde nos conectan a la parte mas céntrica de Madrid en escasos 10 minutos y las L-10, 6, 8 están a escasos pasos del inmueble., ESTE INMUEBLE LO ESTAMOS PUBLICITANDO CON INFOGRAFIAS. ,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 25 de enero,1,0,2,1,0,segunda mano/para reformar,1960,en trámite,planta 10ª exterior,plaza de garaje incluida en el precio,0,,,37535583,Ático,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",185,150,2019-04-12,este,800000,0,2,0,0,1,
"Entre la zona comercial y empresarial de Azca, Única Inmobiliaria comercializa inmueble de 222 m².,Está prácticamente diáfano porque se ha habilitado últimamente como oficina. ,La vivienda ocupa todo un chaflán de la calle principal y recibe la luz de la orientación ESTE por la mañana y del SUR por el medio día. ,Actualmente las terrazas están incorporadas lo que ofrece una gran amplitud y luminosidad a toda la vivienda. ,En origen la casa se distribuía en salón, comedor, 4 habitaciones dobles, más la de servicio, cocina con office y tres cuartos de baño. ,El portal es de mármol. Tiene dos ascensores, y cuenta con conserje todos los días. ,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 14 de marzo,1,0,3,0,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,,0,,,38548881,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",222,,2019-04-12,"sur, este",830000,0,5,0,0,1,
"Gilmar Consulting Inmobiliario Castellana-Orense (915830333) pone a la venta este extraordinario dúplex de 334 m² en la mejor zona de Cuzco, a escasos metros de la zona financiera de Madrid y del estadio Santiago Bernabeu, entre avenidas tan representativas como el Paseo de la Castellana, Sor Ángela de la Cruz, General Perón y Capitán Haya.,Con una distribución muy práctica y funcional, ya que en la planta principal cuenta con un amplio salón-comedor, terraza, tres dormitorios más uno de servicio, dos cuartos de baño y una amplia cocina con tendedero cubierto; y, en la planta superior, encontramos un gran espacio diáfano que era un antiguo estudio de pintura, y además un dormitorio y un aseo.,En esta misma planta, en lo que era la antigua terraza, se han construído dos apartamentos con entrada independiente; cada uno de ellos cuenta con un dormitorio, un cuarto de baño completo y una pequeña cocina.,Está perfectamente comunicado y rodeado de todo tipo de servicios de abastecimiento.",Anuncio actualizado el 1 de abril,1,0,3,1,0,segunda mano/para reformar,,en trámite,planta 8ª exterior,,0,,,38802784,Ático,,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,,"Madrid capital, Madrid",334,,2019-04-12,este,1100000,0,7,0,0,1,
"Gilmar Consulting Inmobiliario Castellana-Orense (915830333) pone a la venta este precioso piso de 233 metros cuadrados a estrenar en la zona de Orense.,Consta de tres dormitorios más uno de servicio, dos cuartos de baño completos más un aseo, amplio salón-comedor y cocina independiente con tendedero. Tiene una fantástica orientación Sur y da a un gran patio de manzana, muy amplio, con la ventaja de tener muchísima luz natural y a su vez mucha tranquilidad. Incluye una plaza de garaje. Situado en Finca de Vallehermoso, con ubicación inmejorable y rodeado de todo tipo de servicios comerciales y de ocio.",Anuncio actualizado el 1 de abril,1,0,3,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39969070,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,,"Madrid capital, Madrid",233,,2019-04-12,sur,850000,0,4,0,0,0,
"Única Inmobiliaria comercializa inmueble totalmente reformado de 208 m² con elegante reforma. Espacios muy bien distribuidos, hall de entrada, 3 habitaciones, más la de servicio, salón, comedor, cocina, lavadero.,La vivienda está para entrar a vivir, reformada con materiales de primera calidad, tanto la carpintería interior como la exterior, las puertas están lacadas. Trastero incluido en el precio.,La zona es inmejorable, a escasos metros del Paseo de la Castellana y de la ciudad financiera de Azca. En las inmediaciones encontramos todo tipo de servicios, centros comerciales y pequeños comercios.,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 17 de diciembre,1,0,3,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,40239389,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",208,,2019-04-12,oeste,1400000,0,4,1,0,1,
"Piso en venta de 85 m2. ubicado en una primera planta y que cuenta con la siguiente distribución: hall de entrada, cocina, despensa, salón, dos amplios dormitorios y un baño. Para reformar.,La vivienda cuenta con una excelente ubicación, a escasos pasos del Paseo de la Castellana, distrito financiero y de negocios de Madrid.,Además de diferentes medios de transporte público en las inmediaciones, 4 paradas de metro a escasos 10 minutos caminando: Tetuán, Estrecho, Cuzco y Santiago Bernabeu, líneas 1 y 10, y numerosas líneas de autobús que conectan con el resto de la ciudad.,La zona cuenta con todo tipo de servicios a escasos minutos de la vivienda: bancos, bares, restaurantes, hoteles, museos...",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,81516575,Piso,,1,Madrid,Distrito Tetuán," Calle del General Ramírez de Madrid , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,Calle del General Ramírez de Madrid,"Madrid capital, Madrid",85,,2019-04-12,,345000,0,2,0,0,0,
"Única Inmobiliaria comercializa magnífico piso junto a Cuzco en muy buena finca, con portero físico y servicios centrales.,La vivienda cuenta con 274 m² distribuidos en 5 habitaciones, 3 baños y 1 aseo, cocina con office y entrada de servicio, gran salón distribuido en tres ambientes. Propiedad con múltiples opciones de reforma. ,Dos plazas de garaje incluidas en le precio, una en la finca de acceso directo y la otra al lado de la misma. ,Zona con amplia oferta de comercios, colegios, parques y restauración. ,Muy bien comunicada, con varias lineas de bus y metro.,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 25 de enero,1,0,3,1,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,plaza de garaje incluida en el precio,0,,calefacción central,82826924,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,,"Madrid capital, Madrid",274,,2019-04-12,sur,1150000,0,5,0,0,0,
"Magnífica vivienda reformada en el distrito de Tetuán, zona Cuatro Caminos, junto a las calles General Perón, Reina Mercedes y Orense.,Piso todo exterior con fantásticas vistas, cuenta con un gran salón por el que se accede a una terraza, cocina, tres dormitorios y dos baños uno en suite.,Los gastos de comunidad incluyen agua caliente, calefacción central, vídeo vigilancia y portería 24 horas todos los días de la semana. Ventanas de PVC y aire acondicionado. ,Posibilidad de plaza de garaje en el mismo edificio. ,Situado en una zona conde puede disfrutar de comercios, ocio, zonas verdes y medios de transportes. ,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 19 de febrero,1,0,2,1,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,,0,,calefacción central,83094230,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",120,,2019-04-12,oeste,840000,0,3,0,0,1,
"Gilmar Consulting Inmobiliario Castellana-Orense (915830333) pone a la venta este magnífico piso en urbanización cerrada con jardín, piscina y vigilancia 24 horas en la zona de Castillejos, a escasos metros de Cuzco y Plaza Castilla.,Tiene una superficie de 212 m² y consta de hall de entrada, amplio salón-comedor, terraza perimetral que se puede cerrar, cuatro dormitorios, tres cuartos de baño completos y cocina independiente con office y tendedero. También dispone de una plaza de garaje en finca.,Está situado en una de las mejores zonas de Madrid, a pocos minutos andando de la Castellana, y junto al túnel de Sor Ángela de la Cruz, por lo que sus comunicaciones son inmejorables. Tiene todo tipo de servicios en la puerta: comercios, restauración...",Anuncio actualizado el 21 de marzo,1,0,3,1,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,plaza de garaje incluida en el precio,1,,calefacción central,83360139,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,,"Madrid capital, Madrid",212,,2019-04-12,"sur, este",845000,0,4,0,1,1,
"Estupenda vivienda en la zona de Cuatro Caminos junto a la calle Orense. Piso exterior con gran terraza de uso y disfrute de unos 80 metros a la que se accede desde un amplio salón, en zona principal cuenta con tres dormitorios y dos baños, dos de ellos con grandes ventanas a la terraza. Vivienda para reforma total y buena distribución, las fotos que publicamos no corresponden a la realidad, son de una futura reforma. En la zona de servicio tiene cocina, dormitorio principal y despensa. Se incluye plaza de garaje de acceso directo y trastero.,La calefacción es central, tiene conserje y jardín comunitario. Está situado en una zona donde puede disfrutar de zona comercial, de ocio y medios de transportes. ,En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 15 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. ,En Única Inmobiliaria cada cliente es “Único”.",Anuncio actualizado el 15 de febrero,0,0,2,1,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción central,83435137,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",160,,2019-04-12,,730000,0,4,1,0,1,
"La Promoción PALENCIA34, consta de 19 viviendas, 19 trasteros y 26 plazas de garaje.,Excelente ubicación entre la calle Orense y calle Bravo Murillo.,En el precio de cada vivienda se incluye 1 trastero y 1 plaza de garaje,Se valorara la instalación de una Piscina en la zona de la Azotea, si los vecinos así lo estiman oportuno.,El Edificio se va a reformar en su totalidad interiormente, por lo que va a disponer de suelos, ventanas, puertas, alicatados, instalaciones, ascensores y demás, completamente nuevo, manteniéndose únicamente la estructura actual del Edificio, que como se puede apreciar a través de las fotos es muy bonita.,Posibilidad de adquirir una segunda plaza de garaje, hasta la adquisición de la totalidad de las mismas, siempre respetando que cada vivienda llevara aneja una plaza de garaje y un trastero.,Las Obras ya se han iniciado, y se estima una duración de las mismas entorno a 5 ó 6 meses, por lo que la entrega de las viviendas esta prevista para el último trimestre de este mismo año 2019.,No pierda la oportunidad de adquirir una fantástica vivienda en una de las zonas, cada vez más escasas, en el centro de Madrid.,IVA no incluido."" , ""La Promoción ""PALENCIA34"", consta de 19 viviendas, 19 trasteros y 26 plazas de garaje.,Excelente ubicación entre la calle Orense y calle Bravo Murillo.,En el precio de cada vivienda se incluye 1 trastero y 1 plaza de garaje,Se valorara la instalación de una Piscina en la zona de la Azotea, si los vecinos así lo estiman oportuno.,El Edificio se va a reformar en su totalidad interiormente, por lo que va a disponer de suelos, ventanas, puertas, alicatados, instalaciones, ascensores y demás, completamente nuevo, manteniéndose únicamente la estructura actual del Edificio, que como se puede apreciar a través de las fotos es muy bonita.,Posibilidad de adquirir una segunda plaza de garaje, hasta la adquisición de la totalidad de las mismas, siempre respetando que cada vivienda llevara aneja una plaza de garaje y un trastero.,Las Obras ya se han iniciado, y se estima una duración de las mismas entorno a 5 ó 6 meses, por lo que la entrega de las viviendas esta prevista para el último trimestre de este mismo año 2019.,No pierda la oportunidad de adquirir una fantástica vivienda en una de las zonas, cada vez más escasas, en el centro de Madrid.",Anuncio actualizado el 8 de abril,0,0,1,0,0,promoción de obra nueva,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,83800267,Ático,,1,Madrid,Distrito Tetuán," Calle Palencia , 34 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Calle Palencia , 34","Madrid capital, Madrid",50,,2019-04-12,,350000,0,1,1,0,1,
"Extraordinaria vivienda dentro de una nueva promoción residencial de 105 viviendas, situada en la calle San Germán (anteriormente General Yagüe) de Madrid.,Se trata de un nuevo proyecto residencial de arquitectura excepcional dotado de zonas privadas de esparcimiento con piscina, y cuartos específicos para bicicletas. ,Dispone de dos plazas de garaje incluidas en el precio. Existirá la posibilidad de contratar una tercera plaza de aparcamiento.,Cuidados interiores, tanto en sus instalaciones como en la calidad de sus materiales. Destacamos calefacción de suelo radiante por tuberías de agua por gas natural y aire acondicionado caliente-frío por conductos. ,Entre sus calidades, tarima laminada en tabla ancha, puerta de entrada acorazada, puertas lacadas, cocina amueblada, pintura lisa plástica, persianas motorizadas, baños de diseño con alicatados y solados de gran formato, encimeras de Silestone en baños, mamparas de ducha, grifería termostática, entre otras. Las fotografías que aparecen son infografías realizadas para este motivo.,La situación tanto en comunicación por trasporte público como de servicios en fantástica.",Anuncio actualizado el 18 de marzo,1,0,3,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,calefacción central,84272701,Piso,,1,Madrid,Distrito Tetuán," Calle de San Germán, Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Calle de San Germán, Madrid","Madrid capital, Madrid",189,134,2019-04-12,,819500,1,4,1,1,0,
"Exterior y muy luminoso. Suelo de tarima recien instalado. Habitaciones con doble ventana y armarios empotrados forrados por dentro. Habitación principal con baño en suite y balcón con tendedero. Cocina completamente equipada y tendedero. Plaza de garaje amplia incluida en el precio y trastero en la misma planta con acceso al ascensor directo. Comunidad tranquila con patio de uso comunitario.,zona tranquila muy bien comunicada con linea 1 de metro, Tetuan, o linea 7, Francos Rodriguez. Autobuses linea 11 y 44 en la calle principal. Acceso rápido a M-30. Pequeños comercios, supermecados y mercado. Amplias zonas verdes y deportivas al lado (Parque Rodriguez Sahagún). ,Zona en expansión.",Anuncio actualizado el 7 de abril,1,1,2,1,0,segunda mano/buen estado,2007,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,84310547,Piso,,1,Madrid,Distrito Tetuán," Calle Andrea Puech, 9 , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Calle Andrea Puech, 9","Madrid capital, Madrid",86,,2019-04-12,,340000,0,3,1,0,0,
"Se vende piso en la calle Juan de Olias, a escasos metros de la Avda. del General Perón y muy cerca también del estadio Santiago Bernabeu. Zona comercial situada en el eje Orense Azca, con muy buen acceso al transporte publico, a escasos treinta metros de la estación del metro Estrecho línea L1, , La vivienda tiene un dormitorio doble, un baño amplio, salón y cocina independiente. El piso no tiene reforma pero está cuidado. La finca tiene ASCENSOR en planta. Se vende con todos los muebles, electrodomésticos, enseres, completamente equipado. Actualmente esta alquilado con posibilidad de comprarlo con o sin inquilino. , ,En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",Anuncio actualizado el 29 de marzo,0,0,1,1,0,segunda mano/buen estado,1930,no indicado,bajo,,0,,,84333916,Piso,,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,,"Madrid capital, Madrid",37,30,2019-04-12,sur,199990,1,1,0,0,0,
"Precioso piso luminoso y amplio. El salón es grande, lo que permite combinar diferentes espacios del comedor, estar, y de estudio, lectura o juego de los niños. La cocina también es amplia. Tiene tres dormitorios (antes cuatro, uno está incorporado al salón) y tres baños. Al lado de la cocina se encuentran el baño y el dormitorio de servicio, en un espacio independiente.,Está ubicado en plena Avenida de Brasil, próximo al Santiago Bernabéu. Se encuentra entre las calles Orense y Capitán Haya, rodeado de parques y jardines, con una amplia oferta de ocio, gastronómica y cultural. Gran variedad de supermercados y comercios en los alrededores. También está cerca de muchos colegios y guarderías.,El portal de la finca es representativo. El edificio dispone de dos porteros, que cubren la semana y el fin de semana. Los vecinos son amables y el estado de la finca es muy bueno.,Plaza de parking opcional en el mismo edificio, con acceso directo por ascensor. Precio 20.000€-,Un precioso piso donde ser feliz y vivir cómodamente.,*Abstenerse agencias.",Anuncio actualizado el 31 de marzo,1,0,3,1,0,segunda mano/buen estado,1970,en trámite,planta 6ª exterior,plaza de garaje por 20.000 eur adicionales,0,,calefacción central: gasoil,84404581,Piso,,1,Madrid,Distrito Tetuán," Calle de San Germán, 11 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Calle de San Germán, 11","Madrid capital, Madrid",132,,2019-04-12,sur,690000,1,4,0,0,0,
"La Promoción PALENCIA34, consta de 19 viviendas, 19 trasteros y 26 plazas de garaje.,Excelente ubicación entre la calle Orense y calle Bravo Murillo.,En el precio de cada vivienda se incluye 1 trastero y 1 plaza de garaje,Se valorara la instalación de una Piscina en la zona de la Azotea, si los vecinos así lo estiman oportuno.,El Edificio se va a reformar en su totalidad interiormente, por lo que va a disponer de suelos, ventanas, puertas, alicatados, instalaciones, ascensores y demás, completamente nuevo, manteniéndose únicamente la estructura actual del Edificio, que como se puede apreciar a través de las fotos es muy bonita.,Posibilidad de adquirir una segunda plaza de garaje, hasta la adquisición de la totalidad de las mismas, siempre respetando que cada vivienda llevara aneja una plaza de garaje y un trastero.,Las Obras ya se han iniciado, y se estima una duración de las mismas entorno a 5 ó 6 meses, por lo que la entrega de las viviendas esta prevista para el último trimestre de este mismo año 2019.,No pierda la oportunidad de adquirir una fantástica vivienda en una de las zonas, cada vez más escasas, en el centro de Madrid.,IVA no incluido."" , ""La Promoción ""PALENCIA34"", consta de 19 viviendas, 19 trasteros y 26 plazas de garaje.,Excelente ubicación entre la calle Orense y calle Bravo Murillo.,En el precio de cada vivienda se incluye 1 trastero y 1 plaza de garaje,Se valorara la instalación de una Piscina en la zona de la Azotea, si los vecinos así lo estiman oportuno.,El Edificio se va a reformar en su totalidad interiormente, por lo que va a disponer de suelos, ventanas, puertas, alicatados, instalaciones, ascensores y demás, completamente nuevo, manteniéndose únicamente la estructura actual del Edificio, que como se puede apreciar a través de las fotos es muy bonita.,Posibilidad de adquirir una segunda plaza de garaje, hasta la adquisición de la totalidad de las mismas, siempre respetando que cada vivienda llevara aneja una plaza de garaje y un trastero.,Las Obras ya se han iniciado, y se estima una duración de las mismas entorno a 5 ó 6 meses, por lo que la entrega de las viviendas esta prevista para el último trimestre de este mismo año 2019.,No pierda la oportunidad de adquirir una fantástica vivienda en una de las zonas, cada vez más escasas, en el centro de Madrid.",Anuncio actualizado el 8 de abril,0,0,1,0,0,promoción de obra nueva,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,84579964,Piso,,1,Madrid,Distrito Tetuán," Calle Palencia , 34 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Calle Palencia , 34","Madrid capital, Madrid",51,,2019-04-12,,235000,0,1,1,0,0,
